Mon,FarASName,FarASN,FarIP,NearIP,far_p,near_p,far_diff,near_diff,code,far_cong_loss_rate,far_uncong_loss_rate,near_cong_loss_rate,near_uncong_loss_rate,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.31.221,68.1.0.254,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,COMCAST-7922 - Comcast Cable Communications Inc.,7922,68.105.31.39,68.1.5.184,1,0,-0.044,0.058,failure-FarCongLower-NotSignificant,0.467,0.511,0.409,0.471,05_01_2017_05_31_2017,368456,1515,2272756799,10760465,1707,364087,11550585,2247151225
msy-us,INTERNODE-AS Internode Pty Ltd,4739,68.105.31.53,68.1.5.184,1,1,-0.143,1.575,failure-FarCongLower-NotSignificant,0.575,0.718,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,448,77532,5870729,811226703
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.31.73,68.1.5.157,1,1,0.078,1.322,success-NoPower,0.322,0.244,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,160,49519,1512755,619452326
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.31.75,68.1.5.161,1,1,-0.077,1.143,failure-FarCongLower-NotSignificant,0.143,0.22,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,91,63695,1723216,782350969
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,68.105.31.126,68.1.5.157,0.765,0,0.001,-0.823,failure-NearCongLower-Significant,0.022,0.021,0.845,0.089,11_01_2017_11_30_2017,67032,571,546513214,485754,3,13709,28978,139413088
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,68.105.31.194,68.1.0.254,1,0.14,0.001,-0.012,failure-NearCongLower-NotSignificant,0.012,0.011,0.024,0.12,11_01_2017_11_30_2017,37991,9,267610273,321921,9,75967,60786,534162458
msy-us,INTERNODE-AS Internode Pty Ltd,4739,68.105.31.53,68.1.5.184,1,1,-0.009,1,failure-FarCongLower-NotSignificant,0,0.009,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,0,41946,106197,1144625175
msy-us,APPLE Apple Inc,714,68.105.31.87,68.1.5.161,1,0.202,-0.603,0.019,failure-FarCongLower-NotSignificant,0.041,0.644,0.022,0.553,05_01_2017_05_31_2017,40817,9,442138870,2459613,8,19509,2042041,315280725
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,68.1.0.68,68.11.14.136,0.005,1,-0.294,-0.002,failure-FarCongLower-Significant,0.041,0.335,0.043,0.438,05_01_2017_05_31_2017,4602,2,5098982,22416,1,2457,14111,4200003
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.1.1.117,68.11.14.136,1,0.807,-15.851,0.008,failure-FarCongLower-NotSignificant,0.292,16.143,0.284,0.437,05_01_2017_05_31_2017,161997,462,798174700,3505764,138,47196,74279144,385865215
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.31.73,68.1.5.157,1,1,-0.012,1.008,failure-FarCongLower-NotSignificant,0.008,0.02,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,1,13207,50574,252595913
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.31.75,68.1.5.161,1,1,-0.089,1.004,failure-FarCongLower-NotSignificant,0.004,0.093,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,3,81282,1199806,1294141944
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.1.4.76,68.11.14.138,1,1,-0.01,0,failure-FarCongLower-NotSignificant,0,0.01,0,0.012,11_01_2017_11_30_2017,7205,0,319018135,38688,0,7202,20088,204385222
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,69.28.157.50,68.1.4.133,1,0.109,0,0.005,failure-FarCongLower-NotSignificant,0.01,0.01,0.005,0.035,11_01_2017_11_30_2017,232926,11,2096852881,731941,8,77702,49496,486690710
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.150.34,68.1.0.254,1,0.688,-0.048,-0.003,failure-FarCongLower-NotSignificant,0.003,0.051,0.006,0.12,11_01_2017_11_30_2017,68701,4,1239878643,1492116,2,66401,519758,1025495999
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,70.167.150.54,68.1.4.133,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.1.4.108,68.11.14.136,0,0.168,-0.569,0.008,failure-FarCongLower-Significant,0.027,0.596,0.019,0.438,05_01_2017_05_31_2017,141396,27,474267999,2084847,36,132467,1467876,244875661
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,70.167.150.62,68.1.4.133,0.478,0.002,0.003,0.014,failure-NearCongLower-Significant,0.018,0.015,0.004,0.035,11_01_2017_11_30_2017,156524,6,687801492,240114,10,55089,36240,246147081
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.1.4.76,68.11.14.138,1,0.099,-0.43,-0.013,failure-FarCongLower-NotSignificant,0.015,0.445,0.028,0.449,05_01_2017_05_31_2017,85726,24,473829092,2135442,13,84931,1917275,429296069
msy-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,68.1.5.186,68.11.14.138,1,1,-0.238,1.231,failure-FarCongLower-NotSignificant,0.231,0.469,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,793,342610,4958707,1052048275
msy-us,COGENT Cogent/PSI,174,70.166.46.130,68.100.2.79,0,0.729,3.864,0.101,success-LocalizationNotSignificant,4.4,0.536,4.299,0.522,05_01_2017_05_31_2017,9796,440,137756178,723026,431,9365,739316,137310150
msy-us,FACEBOOK - Facebook Inc.,32934,70.167.150.14,68.1.0.254,1,0.004,1.146,0.17,success-CorrelationNotSignificant,1.691,0.545,1.521,0.504,05_01_2017_05_31_2017,136558,2109,2634583349,13353093,1127,65534,6591199,1202304007
msy-us,INTERNET2-TRANSITRAIL-CPS - National LambdaRail LLC,11164,70.167.150.169,68.1.2.121,1,0.012,0.11,0.06,success-CorrelationNotSignificant,0.576,0.466,0.516,0.375,05_01_2017_05_31_2017,160950,834,2853873338,10734966,1310,225980,14666014,3131464878
msy-us,FACEBOOK - Facebook Inc.,32934,70.167.150.182,68.1.2.121,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.150.34,68.1.0.254,1,1,-0.519,0,failure-FarCongLower-NotSignificant,0.027,0.546,0.027,0.504,05_01_2017_05_31_2017,101834,27,3383089033,17149133,26,97989,16160714,2945430111
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,70.167.150.54,68.1.4.133,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.151.25,68.1.1.199,0,0.075,-0.024,0.005,failure-FarCongLower-Significant,0.01,0.034,0.005,0.046,11_01_2017_11_30_2017,169581,8,238579461,110832,17,169165,65183,194289672
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,70.167.150.62,68.1.4.133,1,0.825,0.127,-0.01,success-NoPower,0.604,0.477,0.614,0.424,05_01_2017_05_31_2017,82722,511,802042709,3412209,500,82223,3542430,738372037
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.151.77,68.1.5.184,1,1,-0.005,-0.001,failure-FarCongLower-NotSignificant,0.004,0.009,0.005,0.025,11_01_2017_11_30_2017,73010,4,1823286770,448220,1,27408,41215,475556288
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.151.90,68.1.1.14,1,1,-0.088,1.006,failure-FarCongLower-NotSignificant,0.006,0.094,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,8,127487,1243710,1328917545
msy-us,GOOGLE - Google Inc.,15169,72.14.221.114,68.1.2.121,1,0,-0.069,-0.025,failure-FarCongLower-NotSignificant,0,0.069,0.025,0.073,11_01_2017_11_30_2017,68659,17,1125148602,819057,0,61377,858026,1239913869
msy-us,AMAZON-02 - Amazon.com Inc.,16509,72.21.221.204,68.1.2.121,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,VIDEOTRON - Videotron Telecom Ltee,5769,98.182.1.70,68.1.0.242,1,1,0,0,failure-FarCongLower-NotSignificant,0,0,0,0,11_01_2017_11_30_2017,2000,0,3968000,0,0,1806,0,3891176
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.151.77,68.1.5.184,1,0.986,0.127,0.001,success-NoPower,0.567,0.44,0.566,0.471,05_01_2017_05_31_2017,302767,1724,3282727237,15537996,1710,300001,14435482,3266177479
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,70.167.151.82,68.1.1.14,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,AMAZON-02 - Amazon.com Inc.,16509,70.167.151.90,68.1.1.14,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,GOOGLE - Google Inc.,15169,72.14.221.114,68.1.2.121,1,0,0.39,0.11,success-CorrelationNotSignificant,0.857,0.467,0.747,0.374,05_01_2017_05_31_2017,610858,4597,2503587523,9409885,3280,379349,6420554,1369500817
msy-us,AMAZON-02 - Amazon.com Inc.,16509,72.21.221.204,68.1.2.121,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,GOOGLE - Google Inc.,15169,74.125.52.228,68.1.2.121,1,1,0.344,1.894,success-NoPower,0.894,0.55,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,799,88570,6193001,1119112180
msy-us,COMCAST-7922 - Comcast Cable Communications Inc.,7922,75.149.229.65,68.1.2.121,1,0.001,0.044,0.069,success-CorrelationNotSignificant,0.455,0.411,0.386,0.375,05_01_2017_05_31_2017,211513,820,2435148753,9161333,838,183454,8357876,2027073206
msy-us,FACEBOOK - Facebook Inc.,32934,103.4.96.106,68.1.1.199,1,0,-0.012,0.071,failure-FarCongLower-NotSignificant,0.095,0.107,0.024,0.022,06_01_2017_06_30_2017,66264,16,1651573144,356816,63,66158,1760733,1638980038
msy-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.194.153,68.1.5.161,0.001,0.105,0.053,0.033,success-LocalizationNotSignificant,0.072,0.019,0.039,0.018,06_01_2017_06_30_2017,62200,24,529919312,97064,9,12439,21895,115340537
msy-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.194.169,68.1.2.121,1,1,0,-0.038,failure-FarCongLower-NotSignificant,0,0,0.038,0.045,06_01_2017_06_30_2017,96354,37,1060862050,479890,0,811,0,3051189
msy-us,APPLE Apple Inc,714,17.1.128.73,68.1.5.184,1,1,-0.007,0,failure-FarCongLower-NotSignificant,0,0.007,0,0.02,06_01_2017_06_30_2017,12429,0,995209131,196470,0,7441,26640,376916369
msy-us,APPLE Apple Inc,714,17.1.138.18,68.1.2.121,1,1,0.111,1.162,success-NoPower,0.162,0.051,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,98,60274,625072,1229979446
msy-us,APPLE Apple Inc,714,17.1.144.33,68.1.0.254,1,0.529,0.09,0.014,success-NoPower,0.158,0.068,0.144,0.05,06_01_2017_06_30_2017,61778,89,435250827,215847,116,73534,300652,439824730
msy-us,HURRICANE - Hurricane Electric Inc.,6939,184.105.41.69,68.1.2.109,1,0.015,0.029,-0.033,failure-NearCongLower-Significant,0.06,0.031,0.093,0.073,06_01_2017_06_30_2017,89800,84,3636663126,2665474,49,81722,1057262,3400153485
msy-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,207.46.36.102,68.1.2.121,1,0.104,0.129,0.033,success-NoPower,0.176,0.047,0.143,0.045,06_01_2017_06_30_2017,96955,139,1639386502,741371,110,62261,501292,1062955882
msy-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,207.46.41.30,68.1.4.133,1,0.072,0.029,0.025,success-NoPower,0.079,0.05,0.054,0.041,06_01_2017_06_30_2017,66651,36,924137218,380135,53,66615,453306,912707692
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,208.111.158.116,68.1.2.121,1,1,0.111,1.156,success-NoPower,0.156,0.045,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,97,62275,575591,1273492215
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,208.111.158.118,68.1.2.109,1,1,-0.007,1,failure-FarCongLower-NotSignificant,0,0.007,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,0,9293,25473,360662914
msy-us,NETFLIX Netflix Streaming Inc.,2906,23.246.25.10,68.1.1.14,1,0,0.099,0.132,success-CorrelationNotSignificant,0.147,0.048,0.015,0.013,06_01_2017_06_30_2017,240602,37,1895435723,253403,178,120624,458126,948908688
msy-us,LEVEL3 Level 3 Communications,3356,4.53.208.197,68.1.5.184,1,0,0.135,0.177,success-CorrelationNotSignificant,0.199,0.064,0.022,0.02,06_01_2017_06_30_2017,216250,47,495601385,97834,428,214824,318653,494829117
msy-us,LEVEL3 Level 3 Communications,3356,4.53.208.5,68.1.5.184,1,0,0.141,0.193,success-CorrelationNotSignificant,0.215,0.074,0.022,0.02,06_01_2017_06_30_2017,216746,47,492014505,97126,461,214279,361330,488796491
msy-us,LEVEL3 Level 3 Communications,3356,4.53.209.81,68.1.5.184,1,0,0.131,0.177,success-CorrelationNotSignificant,0.199,0.068,0.022,0.02,06_01_2017_06_30_2017,214616,47,459739179,90754,422,211188,311995,457377117
msy-us,LEVEL3 Level 3 Communications,3356,4.53.209.85,68.1.5.184,1,0,0.108,0.151,success-CorrelationNotSignificant,0.172,0.064,0.021,0.02,06_01_2017_06_30_2017,225786,47,564629741,111463,192,111202,178098,280251398
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.101,68.11.14.136,1,0,0.114,0.228,success-CorrelationNotSignificant,0.244,0.13,0.016,0.014,06_01_2017_06_30_2017,266788,43,1251144711,174709,199,81325,491033,377007347
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.1,68.1.2.109,1,0.002,0.093,0.048,success-CorrelationNotSignificant,0.145,0.052,0.097,0.073,06_01_2017_06_30_2017,272213,264,1276317175,935412,84,57973,144960,280043321
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.69,68.1.4.133,1,0,0.096,0.145,success-CorrelationNotSignificant,0.184,0.088,0.039,0.041,06_01_2017_06_30_2017,134748,52,550184194,226218,493,266996,966297,1091490594
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.73,68.1.0.250,1,1,0.123,1.183,success-NoPower,0.183,0.06,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,479,260742,663790,1098860764
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.77,68.1.0.250,1,0,0.109,0.113,success-CorrelationNotSignificant,0.161,0.052,0.048,0.025,06_01_2017_06_30_2017,256523,124,1285875785,319212,412,255115,658308,1269387589
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.85,68.1.0.250,1,0,0.178,0.217,success-CorrelationNotSignificant,0.264,0.086,0.047,0.025,06_01_2017_06_30_2017,267737,127,1132283147,281076,704,266030,970266,1124326556
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.89,68.1.0.254,1,0,0.114,0.222,success-CorrelationNotSignificant,0.269,0.155,0.047,0.05,06_01_2017_06_30_2017,268137,127,1053694036,522689,721,267422,1633079,1051201912
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.93,68.1.2.109,1,0,0.107,0.06,success-CorrelationNotSignificant,0.156,0.049,0.096,0.073,06_01_2017_06_30_2017,269806,260,1312229258,961736,92,58697,143184,289924617
msy-us,FACEBOOK - Facebook Inc.,32934,103.4.98.54,68.1.5.184,1,1,0.111,1.298,success-NoPower,0.298,0.187,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,347,115991,2061379,1099697037
msy-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.194.149,68.1.0.254,1,0,0.024,0.093,success-CorrelationNotSignificant,0.336,0.312,0.243,0.233,04_01_2017_04_30_2017,444784,1085,550605709,1286019,1082,320941,1225318,391959731
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.97,68.1.2.109,1,0.025,0.09,0.034,success-CorrelationNotSignificant,0.132,0.042,0.098,0.073,06_01_2017_06_30_2017,270608,266,1296966848,950544,78,59187,119857,287950988
msy-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.194.153,68.1.5.161,1,1,-0.038,1.24,failure-FarCongLower-NotSignificant,0.24,0.278,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,450,186983,2156206,774340825
msy-us,LEVEL3 Level 3 Communications,3356,4.59.34.37,68.11.14.136,1,0,0.112,0.288,success-CorrelationNotSignificant,0.304,0.192,0.016,0.014,06_01_2017_06_30_2017,270231,44,1079746690,150705,265,86836,640715,333468473
msy-us,LEVEL3 Level 3 Communications,3356,4.59.34.41,68.1.4.133,1,0,0.099,0.146,success-CorrelationNotSignificant,0.184,0.085,0.038,0.041,06_01_2017_06_30_2017,135666,52,643579402,264740,497,269830,1094071,1290703034
msy-us,APPLE Apple Inc,714,17.1.128.73,68.1.5.184,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,APPLE Apple Inc,714,17.1.138.18,68.1.2.121,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,HURRICANE - Hurricane Electric Inc.,6939,184.105.41.69,68.1.2.109,1,0,-0.003,-0.209,failure-FarCongLower-NotSignificant,0.205,0.208,0.414,0.305,04_01_2017_04_30_2017,725003,3017,13375250608,40916134,1066,518783,20347107,9743217834
msy-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,207.46.36.102,68.1.2.121,1,0,0.01,-0.047,failure-NearCongLower-Significant,0.235,0.225,0.282,0.269,04_01_2017_04_30_2017,638625,1807,5224080306,14108069,778,330608,6555112,2908537794
msy-us,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8075,207.46.41.30,68.1.4.133,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,208.111.158.116,68.1.2.121,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,LLNW-AS Limelight Networks INC. proxy AS object,22822,208.111.158.118,68.1.2.109,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,NETFLIX Netflix Streaming Inc.,2906,23.246.25.10,68.1.1.14,1,0.094,0.045,-0.019,failure-NearCongLower-NotSignificant,0.277,0.232,0.296,0.283,04_01_2017_04_30_2017,626206,1858,4847948964,13734590,926,333963,6060514,2604230901
msy-us,LEVEL3 Level 3 Communications,3356,4.53.114.33,68.1.4.133,0.529,1,-0.09,94.684,failure-FarCongLower-NotSignificant,93.684,93.774,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,26373,1778,308927935,20510766
msy-us,LEVEL3 Level 3 Communications,3356,4.53.208.197,68.1.5.184,1,1,0.539,1.784,success-NoPower,0.784,0.245,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,1119,141617,1295666,528047485
msy-us,LEVEL3 Level 3 Communications,3356,4.53.208.5,68.1.5.184,1,1,0.169,1.52,success-NoPower,0.52,0.351,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,944,180644,2529946,718389535
msy-us,LEVEL3 Level 3 Communications,3356,4.71.122.21,68.1.2.109,1,0.002,0.094,0.048,success-CorrelationNotSignificant,0.144,0.05,0.096,0.073,06_01_2017_06_30_2017,275627,266,1361599253,997920,84,58124,151616,303364631
msy-us,LEVEL3 Level 3 Communications,3356,4.53.209.81,68.1.5.184,1,0,-0.274,-0.072,failure-FarCongLower-NotSignificant,0.059,0.333,0.131,0.224,04_01_2017_04_30_2017,160041,210,1352024550,3031620,53,89584,1294759,387052022
msy-us,AMAZON-02 - Amazon.com Inc.,16509,52.95.218.94,68.1.2.121,1,0.19,0.117,0.027,success-NoPower,0.17,0.053,0.143,0.045,06_01_2017_06_30_2017,96955,139,1059925958,479291,106,62266,362130,686750127
msy-us,MFNX MFN - Metromedia Fiber Network,6461,64.125.12.165,68.1.2.109,1,0.001,0.014,-0.049,failure-NearCongLower-Significant,0.036,0.022,0.085,0.073,06_01_2017_06_30_2017,61210,52,369808546,271044,19,52538,75789,345136718
msy-us,WVFIBER-1 - WV FIBER,19151,64.127.128.129,68.1.2.109,1,0,-0.035,0.505,failure-FarCongLower-NotSignificant,0.597,0.632,0.092,0.073,06_01_2017_06_30_2017,76795,71,1071640510,784923,240,39930,4605933,724508339
msy-us,NETFLIX Netflix Streaming Inc.,2906,68.105.30.125,68.1.4.133,1,0,0.101,0.149,success-CorrelationNotSignificant,0.187,0.086,0.038,0.041,06_01_2017_06_30_2017,133654,51,641763009,263993,499,266812,1100861,1275074180
msy-us,LEVEL3 Level 3 Communications,3356,4.53.209.85,68.1.5.184,0,1,-0.124,1.326,failure-FarCongLower-Significant,0.326,0.45,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,331,101060,1070039,236967940
msy-us,LEVEL3 Level 3 Communications,3356,4.53.232.57,68.1.0.250,1,0,-0.062,0.079,failure-FarCongLower-NotSignificant,0.228,0.29,0.149,0.228,04_01_2017_04_30_2017,91803,137,544452959,1246363,271,118331,1545854,531321169
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.101,68.11.14.136,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,CW Cable and Wireless Worldwide plc,1273,68.105.30.127,68.1.2.121,0,0.946,-1.096,0.001,failure-FarCongLower-Significant,0.144,1.24,0.143,0.045,06_01_2017_06_30_2017,96955,139,346743750,156731,90,62280,2783979,221777049
msy-us,AOL-ATDN - AOL Transit Data Network,1668,68.105.30.18,68.1.2.121,1,1,0.105,1.157,success-NoPower,0.157,0.052,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,98,62274,616334,1174090496
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.1,68.1.2.109,1,0,0.306,0.169,success-CorrelationNotSignificant,0.518,0.212,0.349,0.305,04_01_2017_04_30_2017,464856,1629,4687796829,14353461,931,178740,3423245,1608815682
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,68.105.30.206,68.1.4.42,1,0,-0.009,-0.084,failure-FarCongLower-NotSignificant,0,0.009,0.084,0.036,06_01_2017_06_30_2017,62798,53,1359015691,487455,0,13408,25738,298320292
msy-us,APPLE Apple Inc,714,68.105.30.210,68.1.4.42,1,1,2.133,3.156,success-NoPower,2.156,0.023,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,13,590,266375,1161793348
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.69,68.1.4.133,1,0.113,-0.137,0.013,failure-FarCongLower-NotSignificant,0.116,0.253,0.103,0.299,04_01_2017_04_30_2017,362806,375,3155526899,9469085,432,373315,8332838,3286810695
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.73,68.1.0.250,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.77,68.1.0.250,1,0.973,-0.075,0,failure-FarCongLower-NotSignificant,0.155,0.23,0.155,0.23,04_01_2017_04_30_2017,215358,335,2081212729,4794001,578,372607,8177574,3546588289
msy-us,MFNX MFN - Metromedia Fiber Network,6461,68.105.30.22,68.1.2.109,1,0.857,0.078,0.005,success-NoPower,0.108,0.03,0.103,0.073,06_01_2017_06_30_2017,62198,64,929998578,681624,60,55702,261012,880582630
msy-us,AMAZON-02 - Amazon.com Inc.,16509,68.105.30.238,68.1.4.42,1,0,-0.006,-0.084,failure-FarCongLower-NotSignificant,0,0.006,0.084,0.036,06_01_2017_06_30_2017,62798,53,1371583127,491963,0,13411,18336,301074405
msy-us,AKAMAI-ASN1 Akamai International B.V.,20940,68.105.30.58,68.1.2.109,1,0,-0.008,-0.103,failure-FarCongLower-NotSignificant,0,0.008,0.103,0.073,06_01_2017_06_30_2017,62198,64,953339870,698732,0,12993,15930,210665505
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.85,68.1.0.250,1,0.38,0.008,0.012,failure-NearCongLower-NotSignificant,0.226,0.218,0.214,0.229,04_01_2017_04_30_2017,217722,468,1835359918,4221360,897,396254,7654634,3509653991
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.89,68.1.0.254,1,0.02,-0.115,-0.024,failure-FarCongLower-NotSignificant,0.137,0.252,0.161,0.233,04_01_2017_04_30_2017,321160,518,2873227804,6706231,372,270321,6055191,2394664584
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.93,68.1.2.109,1,1,-0.11,1.082,failure-FarCongLower-NotSignificant,0.082,0.192,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,101,123292,2587639,1342058498
msy-us,LEVEL3 Level 3 Communications,3356,4.59.32.97,68.1.2.109,1,0,-0.055,-0.101,failure-FarCongLower-NotSignificant,0.121,0.176,0.222,0.305,04_01_2017_04_30_2017,526756,1170,4768107354,14591885,223,183944,3074737,1744459926
msy-us,LEVEL3 Level 3 Communications,3356,4.59.34.37,68.11.14.136,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,LEVEL3 Level 3 Communications,3356,4.59.34.41,68.1.4.133,1,1,0,0,failure-FarCongLower-NotSignificant,-1,-1,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,-1,-1,-1,-1
msy-us,LEVEL3 Level 3 Communications,3356,4.71.122.21,68.1.2.109,1,0,0.021,-0.328,failure-NearCongLower-Significant,0.186,0.165,0.514,0.305,04_01_2017_04_30_2017,475303,2456,5008500351,15320761,258,138129,2467901,1489288879
msy-us,AMAZON-02 - Amazon.com Inc.,16509,52.95.218.94,68.1.2.121,1,0,-0.118,-0.225,failure-FarCongLower-NotSignificant,0.108,0.226,0.333,0.269,04_01_2017_04_30_2017,462860,1548,3377626820,9121320,275,254122,4259042,1879183012
msy-us,MFNX MFN - Metromedia Fiber Network,6461,64.125.12.165,68.1.2.109,1,1,-0.154,1.063,failure-FarCongLower-NotSignificant,0.063,0.217,-1,-1,04_01_2017_04_30_2017,-1,-1,-1,-1,36,57280,2034420,935859636
